-0.0161,-0.031,0.9961    
-0.0161,-0.031,0.9961     
-0.0161,-0.031,0.9961    
-0.0168,-0.033,0.9968     
-0.0168,-0.033,0.9968    
-0.0168,-0.033,0.9968     
-0.0168,-0.033,0.9968    
-0.0168,-0.033,0.9968     
-0.0195,-0.030,0.9961    
-0.0195,-0.030,0.9961     
-0.0195,-0.030,0.9961    
-0.0195,-0.030,0.9961     
-0.0181,-0.031,0.9946    
-0.0181,-0.031,0.9946     
-0.0181,-0.031,0.9946    
-0.0181,-0.031,0.9946     
-0.0181,-0.031,0.9946    
-0.0181,-0.031,0.9946     
-0.0176,-0.031,0.9966    
-0.0176,-0.031,0.9966     
-0.0176,-0.031,0.9966    
-0.0176,-0.031,0.9966     
-0.0168,-0.032,0.9941    
-0.0168,-0.032,0.9941     
-0.0168,-0.032,0.9941    
-0.0168,-0.032,0.9941     
-0.0168,-0.032,0.9941    
-0.0168,-0.032,0.9941     
-0.0168,-0.032,0.9941    
-0.0168,-0.032,0.9941     
-0.0166,-0.033,0.9917    
-0.0166,-0.033,0.9917     
-0.0166,-0.033,0.9917    
-0.0166,-0.033,0.9917     
-0.0149,-0.031,0.9966    
-0.0149,-0.031,0.9966     
-0.0149,-0.031,0.9966    
-0.0149,-0.031,0.9966     
-0.0149,-0.031,0.9966    
-0.0149,-0.031,0.9966     
-0.0188,-0.034,0.9971    
-0.0188,-0.034,0.9971     
-0.0188,-0.034,0.9971    
-0.0188,-0.034,0.9971     
-0.0159,-0.029,0.9966    
-0.0159,-0.029,0.9966     
-0.0159,-0.029,0.9966    
-0.0159,-0.029,0.9966     
-0.0159,-0.029,0.9966    
-0.0159,-0.029,0.9966     
-0.0159,-0.029,0.9966    
-0.0166,-0.031,0.9937     
-0.0166,-0.031,0.9937    
-0.0166,-0.031,0.9937     
-0.0166,-0.031,0.9937    
-0.0166,-0.031,0.9937     
-0.0137,-0.033,0.9910    
-0.0137,-0.033,0.9910     
-0.0137,-0.033,0.9910    
-0.0137,-0.033,0.9910     
-0.0137,-0.033,0.9910    
-0.0137,-0.033,0.9910     
-0.0142,-0.032,0.9998    
-0.0142,-0.032,0.9998     
-0.0142,-0.032,0.9998    
-0.0142,-0.032,0.9998     
-0.0195,-0.033,0.9980    
-0.0195,-0.033,0.9980     
-0.0195,-0.033,0.9980    
-0.0195,-0.033,0.9980     
-0.0195,-0.033,0.9980    
-0.0195,-0.033,0.9980     
-0.0195,-0.033,0.9980    
-0.0193,-0.030,0.9990     
-0.0193,-0.030,0.9990    
-0.0193,-0.030,0.9990     
-0.0193,-0.030,0.9990    
-0.0193,-0.030,0.9990     
-0.0178,-0.031,1.0020    
-0.0178,-0.031,1.0020     
-0.0178,-0.031,1.0020    
-0.0178,-0.031,1.0020     
-0.0178,-0.031,1.0020    
-0.0178,-0.031,1.0020     
-0.0146,-0.034,0.9956    
-0.0146,-0.034,0.9956     
-0.0146,-0.034,0.9956    
-0.0146,-0.034,0.9956     
-0.0146,-0.034,0.9956    
-0.0176,-0.031,0.9976     
-0.0176,-0.031,0.9976    
-0.0176,-0.031,0.9976     
-0.0176,-0.031,0.9976    
-0.0176,-0.031,0.9976     
-0.0159,-0.030,0.9971    
-0.0159,-0.030,0.9971     
-0.0159,-0.030,0.9971    
-0.0159,-0.030,0.9971     
-0.0159,-0.030,0.9971    
-0.0159,-0.030,0.9971     
-0.0171,-0.029,0.9951    
-0.0171,-0.029,0.9951     
-0.0171,-0.029,0.9951    
-0.0171,-0.029,0.9951     
-0.0171,-0.029,0.9951    
-0.0171,-0.029,0.9951     
-0.0166,-0.031,0.9956    
-0.0166,-0.031,0.9956     
-0.0166,-0.031,0.9956    
-0.0166,-0.031,0.9956     
-0.0166,-0.031,0.9956    
-0.0166,-0.033,0.9907     
-0.0166,-0.033,0.9907    
-0.0166,-0.033,0.9907     
-0.0166,-0.033,0.9907    
-0.0166,-0.033,0.9907     
-0.0176,-0.034,0.9946    
-0.0176,-0.034,0.9946     
-0.0176,-0.034,0.9946    
-0.0176,-0.034,0.9946     
