804,27,421
804,27,421
804,27,421
804,27,421
815,27,411
815,27,411
815,27,411
801,28,412
801,28,412
801,28,412
801,28,412
801,28,412
802,28,417
802,28,417
802,28,417
802,28,417
802,28,417
802,28,417
804,28,419
804,28,419
804,28,419
804,28,419
804,28,419
803,28,413
803,28,413
803,28,413
803,28,413
803,28,413
802,28,424
802,28,424
802,28,424
802,28,424
802,28,424
802,28,424
812,27,402
812,27,402
812,27,402
812,27,402
812,27,402
812,27,402
805,28,430
805,28,430
805,28,430
805,28,430
805,28,430
803,28,411
803,28,411
803,28,411
803,28,411
803,28,411
803,28,427
803,28,427
803,28,427
803,28,427
803,28,427
803,28,427
799,28,412
799,28,412
799,28,412
799,28,412
799,28,412
805,28,424
805,28,424
805,28,424
805,28,424
805,28,424
805,28,424
805,28,424
800,28,413
800,28,413
800,28,413
800,28,413
803,29,414
803,29,414
803,29,414
803,29,414
803,29,414
803,29,414
802,29,407
802,29,407
802,29,407
802,29,407
802,27,396
802,27,396
802,27,396
802,27,396
802,27,396
802,27,396
802,27,396
802,27,396
795,28,404
795,28,404
795,28,404
795,28,404
806,26,412
806,26,412
806,26,412
806,26,412
806,26,412
806,26,412
803,27,420
803,27,420
803,27,420
803,27,420
809,28,411
809,28,411
809,28,411
809,28,411
809,28,411
809,28,411
809,28,411
809,28,411
798,29,420
798,29,420
798,29,420
798,29,420
808,27,425
808,27,425
808,27,425
808,27,425
808,27,425
808,27,425
803,28,413
803,28,413
803,28,413
803,28,413
797,28,428
797,28,428
797,28,428
797,28,428
797,28,428
797,28,428
797,28,428
795,29,413
795,29,413
795,29,413
795,29,413
795,29,413
811,28,420
811,28,420
811,28,420
811,28,420
811,28,420
811,28,420
805,28,422
805,28,422
805,28,422
805,28,422
804,27,430
804,27,430
804,27,430
804,27,430
804,27,430
804,27,430
802,28,420
802,28,420
802,28,420
802,28,420
802,28,420
802,28,420
797,27,413
797,27,413
797,27,413
797,27,413
797,27,413
797,27,413
791,28,425
791,28,425
791,28,425
791,28,425
791,28,425
799,27,422
799,27,422
799,27,422
799,27,422
799,27,422
799,27,417
799,27,417
799,27,417
799,27,417
799,27,417
799,27,417
809,27,430
809,27,430
809,27,430
809,27,430
809,27,430
802,28,423
802,28,423
802,28,423
802,28,423
802,28,423
802,28,423
800,28,440
800,28,440
800,28,440
800,28,440
800,28,440
814,28,431
814,28,431
814,28,431
814,28,431
814,28,431
814,28,431
812,27,427
812,27,427
812,27,427
812,27,427
812,27,427
805,28,433
805,28,433
805,28,433
805,28,433
805,28,433
805,28,433
800,27,416
800,27,416
800,27,416
800,27,416
800,27,416
804,28,420
804,28,420
804,28,420
804,28,420
804,28,420
804,28,420
807,28,428
807,28,428
807,28,428
807,28,428
805,28,423
805,28,423
805,28,423
805,28,423
802,27,426
802,27,426
802,27,426
802,27,426
802,27,426
802,27,426
802,27,426
815,28,434
815,28,434
815,28,434
815,28,434
815,28,434
798,27,414
798,27,414
798,27,414
798,27,414
798,27,414
798,27,414
807,27,417
807,27,417
807,27,417
807,27,417
794,27,418
794,27,418
794,27,418
794,27,418
794,27,418
794,27,418
794,27,418
805,29,422
805,29,422
805,29,422
805,29,422
805,29,422
807,28,424
807,28,424
807,28,424
807,28,424
807,28,424
807,28,424
794,27,417
794,27,417
794,27,417
794,27,417
809,28,416
809,28,416
809,28,416
809,28,416
809,28,416
809,28,416
799,28,420
799,28,420
799,28,420
799,28,420
799,28,420
799,28,420
799,28,402
799,28,402
799,28,402
799,28,402
799,28,402
799,28,402
804,28,422
804,28,422
804,28,422
804,28,422
812,28,426
812,28,426
812,28,426
812,28,426
812,28,426
812,28,426
800,29,411
800,29,411
800,29,411
800,29,411
800,29,411
800,29,411
804,29,412
804,29,412
804,29,412
804,29,412
804,29,412
812,28,413
812,28,413
812,28,413
812,28,413
812,28,413
806,28,408
806,28,408
800,29,408
800,29,408
800,29,408
800,29,408
801,27,421
801,27,421
801,27,421
801,27,421
801,27,421
801,27,421
811,29,414
811,29,414
811,29,414
811,29,414
801,28,424
801,28,424
801,28,424
801,28,424
801,28,424
801,28,424
801,28,424
798,29,424
798,29,424
798,29,424
798,29,424
798,29,424
805,29,420
805,29,420
805,29,420
805,29,420
805,29,420
805,29,420
794,27,409
794,27,409
794,27,409
794,27,409
802,28,417
802,28,417
802,28,417
802,28,417
802,28,417
802,28,417
802,28,417
801,29,424
801,29,424
801,29,424
801,29,424
802,28,432
802,28,432
802,28,432
802,28,432
802,28,432
802,28,432
802,28,432
799,28,436
799,28,436
799,28,436
799,28,436
810,27,424
810,27,424
810,27,424
810,27,424
810,27,424
810,27,424
810,27,424
794,28,434
794,28,434
794,28,434
794,28,434
797,28,432
797,28,432
797,28,432
797,28,432
797,28,432
797,28,432
797,28,432
795,29,421
795,29,421
795,29,421
795,29,421
798,27,406
798,27,406
798,27,406
798,27,406
798,27,406
798,27,406
805,28,426
805,28,426
805,28,426
805,28,426
805,28,426
804,28,422
804,28,422
804,28,422
804,28,422
804,28,422
804,28,422
804,28,422
802,28,405
802,28,405
802,28,405
802,28,405
797,28,428
797,28,428
797,28,428
797,28,428
797,28,428
797,28,428
805,29,416
805,29,416
805,29,416
805,29,416
805,29,416
796,28,424
796,28,424
796,28,424
796,28,424
796,28,424
796,28,424
797,29,419
797,29,419
797,29,419
797,29,419
797,29,419
800,28,408
800,28,408
800,28,408
800,28,408
800,28,408
800,28,408
803,28,423
803,28,423
803,28,423
803,28,423
803,28,423
804,28,421
804,28,421
807,27,426
803,28,428
803,28,428
803,28,428
803,28,428
803,28,428
803,28,428
806,28,410
806,28,410
806,28,410
806,28,410
806,28,410
806,28,410
800,28,428
800,28,428
800,28,428
800,28,428
800,28,428
800,28,428
798,28,422
798,28,422
798,28,422
798,28,422
805,28,411
805,28,411
805,28,411
805,28,411
805,28,411
805,28,411
794,28,409
794,28,409
794,28,409
794,28,409
794,28,409
794,28,409
792,28,418
792,28,418
792,28,418
792,28,418
792,28,418
798,29,429
798,29,429
798,29,429
798,29,429
798,29,429
797,28,417
797,28,417
797,28,417
797,28,417
797,28,417
797,28,417
801,29,427
801,29,427
801,29,427
801,29,427
801,29,427
801,29,427
801,28,418
801,28,418
801,28,418
801,28,418
792,28,417
792,28,417
792,28,417
792,28,417
792,28,417
799,28,422
799,28,422
799,28,422
799,28,422
799,28,422
799,28,422
799,28,422
807,27,434
807,27,434
807,27,434
807,27,434
800,28,419
800,28,419
800,28,419
800,28,419
800,28,419
800,28,419
805,28,420
805,28,420
805,28,420
805,28,420
805,28,420
805,28,420
810,28,410
810,28,410
810,28,410
810,28,410
810,28,410
797,28,426
797,28,426
797,28,426
797,28,426
797,28,426
806,27,427
806,27,427
806,27,427
806,27,427
806,27,427
806,27,427
798,28,403
798,28,403
798,28,403
798,28,403
798,28,403
798,28,403
809,27,416
809,27,416
809,27,416
809,27,416
791,28,420
791,28,420
791,28,420
791,28,420
810,28,424
810,28,424
810,28,424
810,28,424
810,28,424
810,28,424
810,28,424
810,28,424
811,28,410
811,28,410
811,28,410
811,28,410
803,27,410
803,27,410
803,27,410
803,27,410
803,27,410
803,27,410
815,28,426
815,28,426
815,28,426
815,28,426
805,27,419
805,27,419
805,27,419
805,27,419
805,27,419
805,27,419
805,27,419
803,28,427
803,28,427
803,28,427
803,28,427
803,28,427
799,27,416
799,27,416
799,27,416
799,27,416
799,27,416
799,27,416
804,28,427
804,28,427
804,28,427
804,28,427
804,28,427
813,28,424
813,28,424
813,28,424
813,28,424
813,28,424
813,28,405
813,28,405
813,28,405
813,28,405
807,27,415
807,27,415
807,27,415
807,27,415
807,27,415
807,27,415
807,27,415
807,27,415
800,29,423
800,29,423
800,29,423
800,29,423
815,28,431
815,28,431
815,28,431
815,28,431
815,28,431
815,28,431
798,28,425
798,28,425
798,28,425
798,28,425
798,29,423
798,29,423
798,29,423
798,29,423
798,29,423
798,29,423
798,29,423
800,29,430
800,29,430
800,29,430
800,29,430
800,29,430
806,28,431
806,28,431
806,28,431
806,28,431
806,28,431
806,28,431
803,28,419
803,28,419
803,28,419
803,28,419
810,28,435
810,28,435
810,28,435
810,28,435
810,28,435
810,28,435
803,29,417
803,29,417
803,29,417
803,29,417
803,29,417
803,29,417
798,28,437
798,28,437
798,28,437
798,28,437
798,28,437
794,27,428
794,27,428
794,27,428
794,27,428
798,27,432
798,27,432
798,27,432
798,27,432
798,27,432
798,27,432
798,27,432
809,29,434
809,29,434
809,29,434
809,29,434
800,28,425
800,28,425
800,28,425
800,28,425
800,28,425
800,28,425
800,28,425
800,28,434
800,28,434
800,28,434
800,28,434
808,28,420
808,28,420
808,28,420
808,28,420
808,28,420
808,28,420
808,28,420
802,28,424
802,28,424
802,28,424
802,28,424
810,28,436
810,28,436
810,28,436
810,28,436
810,28,436
810,28,436
810,28,436
813,28,414
813,28,414
813,28,414
813,28,414
813,28,414
805,28,428
805,28,428
805,28,428
805,28,428
805,28,428
805,28,428
805,28,418
805,28,418
805,28,418
805,28,418
797,28,422
797,28,422
797,28,422
797,28,422
797,28,422
797,28,422
801,27,440
801,27,440
801,27,440
801,27,440
796,27,422
796,27,422
796,27,422
796,27,422
796,27,422
796,27,422
807,28,438
807,28,438
807,28,438
807,28,438
807,28,438
799,28,433
799,28,433
799,28,433
799,28,433
799,28,433
799,28,433
799,28,433
809,28,435
809,28,435
809,28,435
809,28,435
799,29,422
799,29,422
799,29,422
799,29,422
799,29,422
799,29,422
808,28,432
808,28,432
808,28,432
808,28,432
808,28,432
800,28,416
800,28,416
800,28,416
800,28,416
800,28,416
800,28,416
800,28,416
801,28,423
801,28,423
801,28,423
801,28,423
797,28,415
797,28,415
797,28,415
797,28,415
797,28,415
797,28,415
807,27,421
807,27,421
807,27,421
807,27,421
808,28,442
808,28,442
808,28,442
808,28,442
808,28,442
808,28,442
811,28,435
811,28,435
811,28,435
811,28,435
811,28,435
803,28,425
803,28,425
803,28,425
803,28,425
803,28,425
803,28,425
803,28,425
811,28,420
811,28,420
811,28,420
811,28,420
803,28,410
803,28,410
803,28,410
803,28,410
803,28,410
803,28,410
